Game ID,Black Player,White Player,Result,Winner,Final Board
41529,武宫正树,淡路修三,B+R,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . 2 . . . . . 1 1 . . . .
. 1 1 1 . 1 1 2 . . 2 2 2 2 2 1 . 1 .
. 1 2 2 2 . . . . . . 1 2 1 2 1 . . .
. 2 2 . 1 . 1 . . . . 1 2 1 1 1 2 2 .
2 1 1 1 . 1 . . . . 1 . 1 1 . 1 1 1 2
. 2 2 2 1 1 . . . . . . . 2 . . 2 2 .
. . 2 1 . . . . . . 2 . 2 . . 2 . 1 .
. . 2 1 . . . 2 . 2 . 2 2 . . . 2 1 .
. . 2 1 . . . . . . . 1 1 2 2 2 1 . .
. . . 1 . . . . . . . . . 1 1 1 1 . .
. 2 . . . . 1 . 1 . 1 . 1 . 1 2 . 1 .
. . . 2 . 1 2 . . . 2 . 2 . 1 2 . . .
. . . 2 . . 2 . 2 . 2 . 2 . 1 1 2 . .
. 2 2 1 1 . . . . . . . . 2 2 2 2 2 .
. 1 1 1 2 . 2 . . 1 1 1 1 1 1 1 2 1 2
. . . 1 2 . . . 2 2 2 2 1 2 2 1 1 . .
. . . 1 2 . 2 . . . . . 2 2 . 1 . 1 .
. . . . 1 . . . . . . . . . . . . . ."
47727,武宫正树,王立诚,B+R,B,". . . . . . . . . . . . . . . . . . .
. . . . 1 1 1 1 2 2 . . . . . 2 . . .
. 1 1 1 2 1 . . 1 1 2 . . 2 . . 1 . .
. 1 2 2 2 2 1 1 1 2 . 2 . . . 1 . . .
. 2 2 1 . 2 1 1 1 2 . . . 1 . 1 2 . .
. . 1 . 1 2 2 2 2 1 1 1 . . . . 1 2 .
. 2 2 1 1 2 . . 2 . . . . . . . 1 2 .
. . 2 . . . 1 2 2 . 2 . . . . 1 2 . .
. . . 1 1 2 2 1 1 . . . . . . 1 . 2 .
. 2 2 2 1 . 1 . . 1 . . 1 1 1 2 2 . .
. 1 . . . . . . 1 . . 1 . 2 2 . . . .
. . 1 1 . 1 2 2 . . 2 . . . . . . . .
. . 2 1 . . . . 1 . . . 2 . . . 2 . .
. . 2 . . 2 . 2 2 2 . . . . . . . 2 .
. . . . 1 . . 1 1 2 2 1 1 . . . 1 1 2
. . . 2 . . . 1 2 2 1 2 1 . . 1 1 2 .
. . 2 . . 1 . 1 2 . 1 2 2 1 . . 2 . 2
. . 2 1 . . . . 1 1 . . . 1 . . . 2 .
. . . . . . . . . . . . . . . . . . ."
47756,武宫正树,大矢浩一,W+2.5,W,". . . . . . . . . . . . . 2 . 2 . . .
. . . 2 2 1 . 1 2 1 2 . 2 . 2 . 2 . .
. . 2 . 2 1 . . 1 2 2 1 2 2 1 2 2 . .
. . . 2 1 1 . 1 . 1 1 2 . 2 1 1 1 . .
. . . . 2 . . . . . . 2 2 1 . . . . .
. 2 . 2 . . 1 . 2 . . . . 1 . . . . .
. . . 1 . . . . . 2 . 2 1 . . . . . .
. . 1 . 1 . . . . . . 2 . . . 1 . 2 .
. . 2 1 . . . . . . 1 1 . 1 1 . 1 1 2
. . 1 . . . . . . 1 . . . . . 1 2 2 .
. . . . . . . . . 1 2 2 2 2 . 2 . . .
. . 1 1 . . . . . 2 1 2 1 . . . 2 2 .
. . 1 2 . 2 . . . . 1 2 . . 2 1 1 2 .
. . 2 2 . . . 1 . 2 1 2 . . 2 . . 1 .
. . . . . 1 . . . 2 1 . 1 1 1 . 1 . .
. . . 2 1 1 2 1 1 . 1 . 1 2 1 1 . . .
. . . 2 2 1 . 2 1 . 2 2 1 2 2 1 2 . .
. . . 2 1 1 . . 2 1 1 1 2 2 . 2 1 . .
. . . . . . . . . . . . . . 2 . 2 . ."
47808,结城聪,武宫正树,W+1.5,W,". 2 1 . . 1 . . 1 2 2 1 . . . 1 . . .
2 2 2 2 . 1 . 2 2 1 . . . 2 1 . 1 . .
. 1 2 2 2 1 . 2 . 1 1 1 . 2 1 . 1 . .
. 1 1 2 1 1 . . . . 2 1 2 1 2 1 1 . .
. . 1 1 2 . 2 . . . 2 1 1 1 2 2 1 . .
. 1 . 1 2 . 2 . . . 2 2 1 2 . 2 2 2 .
. . 1 2 1 . . . . . 2 1 2 2 . . . 1 .
. . . 2 . . . . . . 2 1 . 1 1 2 . . .
. . 1 2 . . . . . . . 1 . 1 2 2 2 1 .
. . 1 2 . . . . . 1 2 2 2 1 2 . . . .
. . . 2 . . . . 2 2 2 1 2 2 1 1 1 . .
. . . . . . . . . . 1 . 1 2 2 . . . .
. . . . . . . . . 1 . 1 1 2 . . 1 . .
. . . 2 . . . . 2 . . . . 1 . . . . .
. 1 . . . . . 1 2 . 2 . . . . 1 . . .
. . . 2 2 . . 2 1 . . . . 1 . 2 1 . .
. . 1 1 2 1 . 2 1 . . . . . . 1 2 . .
. . . 1 1 2 2 1 . 1 . . . . . . . . .
. . . . . . . . 1 . . . . . . . . . ."
48017,武宫正树,小山龙吾,B+R,B,". . . . . . . . 1 . . . . . . . . . .
. . . 1 . 2 . 1 2 1 . . . . . . . . .
. . 2 . . 2 1 1 2 . 1 . . 2 1 . 1 1 .
. . . 2 2 1 1 2 . 2 1 2 . 2 . 1 1 2 .
. . 2 . . . . 2 2 . 1 2 . . 2 . . 2 .
. 2 2 1 . 1 1 . 2 . 1 2 . . . 1 1 2 .
. 1 2 . . . . . . . 1 2 . . . 1 2 . .
. 1 2 . 1 . 2 2 2 1 . . . . . 1 2 . .
. . 1 1 . . . . 2 1 . 2 2 1 . 1 2 . .
. . . . . . . . . 1 . 2 1 . . 1 1 2 2
. . . 1 . . 2 . . 1 2 2 1 . 2 1 . 1 .
. . . . 1 . 2 1 . 1 . . . . . . 1 . .
. . . 2 1 . 2 . . . 2 2 2 . 2 2 1 . .
. . . 1 2 . . . 2 2 . 1 . . 1 1 2 2 .
. . . 1 . . 2 1 . . . . . . . 1 1 2 .
. . 1 . 2 . 2 . 1 1 1 1 . . . 1 2 2 .
. . . 1 2 . . 2 1 2 2 . 1 . . 1 1 2 .
. . 1 1 2 . . 1 2 2 . 1 . . . 1 2 2 .
. . 1 2 2 . . . . . . . . . . . . . ."
48114,山下敬吾,武宫正树,B+8.5,B,". . 2 . . . . . . . . . . . . . . . .
. 2 1 1 2 1 1 . . 1 1 . 1 1 . . . . .
. . 2 2 . 1 2 1 1 . 2 . 2 2 1 . . . .
. . 1 2 . 1 2 . 2 2 . . . . . 1 . . .
. . 2 1 . 1 2 . . . . . . 2 2 2 1 . .
. . . 2 . 1 2 . 2 1 . . . 2 1 . 1 . .
. . 2 . . 1 1 1 1 2 2 . . 2 1 . . . .
. . . 2 2 2 1 . 2 . . . . . 2 1 . . .
. 1 . 2 1 1 2 2 . . . . 2 2 2 1 . . .
2 2 2 . . . 1 1 2 . . . . 1 1 1 . 1 .
. 1 2 2 1 . . . 1 2 . . . . . . . . .
. 1 1 1 1 . 1 . 1 2 . . 2 . 1 2 . 2 .
. . . . . . . . 1 2 2 . 2 . 1 1 2 . .
. 1 . 2 . 2 . . . 2 1 1 . 2 . 1 1 2 .
. . 1 1 2 . . 2 . 2 1 . 2 . 2 2 1 2 .
. 2 . 2 2 2 . . . 1 . 1 . 2 . 1 2 . 2
. . 2 . 1 1 1 . 1 . . . . 1 1 1 2 2 .
. . 2 1 . . . . . . . . . . . . 1 1 .
. . . . . . . . . . . . . . . . . . ."
48695,武宫正树,沟上知亲,W+7.5,W,". . . . . . . . . . . . . . . . . . .
. . . . . 1 2 . . . . . . 1 1 2 2 . .
. . 1 . . 1 2 2 . . . . 2 2 1 2 1 . .
. 1 . 2 . 2 2 1 2 2 2 . . . 2 1 . . .
. . . . . . 2 1 1 . 1 . 2 . 2 1 . . .
. 1 1 1 1 1 2 . . . 1 . . . . 1 . . .
. . 2 . 2 2 1 1 1 2 . 1 . . . . . . .
. . . 2 . . . . 2 . 1 2 1 . . . . . .
. . . . . . 1 1 2 . . 2 . . . . . 1 .
. . . 2 . . 1 2 . 1 . . . . 1 1 1 2 .
. . . 2 1 . 1 2 . 1 2 . . 1 1 2 2 2 .
. . 2 1 . . 1 2 . 1 2 . 2 1 2 . 2 1 .
. . 2 1 . 1 2 2 1 1 2 . 1 2 . 2 2 2 1
. . 2 1 . 1 . 1 1 2 . 2 . . 1 1 2 1 .
. . . 2 2 1 . 2 1 2 1 . . . . . 2 . .
. . . 2 . 1 . . 2 . 2 2 . . 1 1 2 . .
. . . . 2 1 . 2 . 2 . . 1 . 1 2 1 2 .
. . . . . . . . . . . . . . 1 2 1 1 2
. . . . . . . . . . . . . . . . . . ."
48711,铃木步,武宫正树,B+4.5,B,". . . . . . . 1 . . . . . . . . . . .
. . . 1 2 1 1 2 1 1 . . . . . 1 . . .
. 1 1 1 1 2 2 2 2 2 1 1 . 2 . . . . .
. 1 2 2 2 . . . . . 2 2 . . . 1 . . .
. 2 . . . . . . . . . . . 2 . . . . .
. . 2 . . . . . . . . 2 . . 2 1 1 1 .
. . . . . . . . . . . 2 1 . . 2 2 1 .
. . . . . . . . . . 2 1 . . 2 . 2 2 2
. 2 . . . . . . . 2 1 1 . . . . 1 1 2
. 1 2 2 2 . 2 . 2 . 2 1 . . . 2 1 . 1
1 . 1 1 2 1 . . . 2 . 2 2 2 . . 1 1 .
. 1 1 . 1 . 1 . 1 1 1 1 . . . 2 . . .
. 1 2 1 . 1 1 . . 2 2 2 2 . 2 1 1 . .
. 1 2 2 1 . 2 2 2 . . . . . 2 2 1 1 1
. 1 1 2 2 2 2 1 . . . 1 2 . . 2 2 2 2
. 2 2 2 1 2 1 1 . . . 1 1 2 2 2 1 1 1
. . . . 1 1 . . . 1 . . . 1 1 1 . . .
. . 1 . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
48756,冈田伸一郎,武宫正树,W+R,W,". . . . . . . . . . 1 . . . . . . . .
. . . . 2 2 1 2 2 1 . 1 . . . . . . .
. . 1 1 1 2 1 . 2 2 1 1 . . . 2 1 . .
. 2 1 2 1 1 2 2 2 . 2 1 . . 2 1 . . .
. . 2 2 . 2 1 1 1 2 2 1 . . . 1 . 1 .
. . . 2 . . 2 2 1 1 2 2 1 . 1 . 2 . .
. . . . . . 2 . 2 1 2 1 2 . . . . . .
. . . . . . 2 . 2 1 2 1 1 . 1 . . . .
. . . . . 2 . 2 1 1 2 2 . . 1 2 . . .
. . . . . 2 2 1 . . . . 2 . 2 2 . . .
. . . . . . . 1 . 1 . 1 2 . . . 1 . .
. . 2 . . . . 1 . . . 1 1 . . 2 . . .
. . . . . 2 2 1 . . . . . 1 2 2 1 . .
. 2 1 2 . . 1 2 1 . . 2 1 2 1 2 1 . .
. 1 2 . . . . . 1 . . . 1 2 . . 1 . .
. 1 . 2 . 2 . . . 1 1 . . . 2 2 1 . .
. . 1 . 1 2 . . 2 2 2 2 2 2 1 1 . . .
. 1 . . 1 2 . . . . . . 1 1 . . . . .
. 1 2 . 2 . . . . . . . . . . . . . ."
48897,河野临,武宫正树,W+R,W,". . . . . . . . . . . . . . . . . . .
. . . 2 1 2 1 1 1 1 2 . . . 1 . . . .
. . . . 2 1 1 2 2 2 . 2 1 1 2 . . . .
. . . 2 . . 1 . . 1 . 2 . 2 1 1 . . .
. . . . . 1 . 2 2 1 1 2 . 2 . . 1 . .
. . . 2 . 1 1 . . 1 2 2 1 . 2 . 2 1 .
. . . . 2 1 2 2 2 1 2 1 1 1 1 1 2 1 .
. . . . . 2 1 1 . 1 2 2 1 2 1 . 1 1 .
. . . . . . . . 1 . . . 2 2 2 1 2 . .
. . 2 . . 2 . . 1 2 . . . . 2 1 . . .
. . . . . 2 1 2 2 1 . . . . 2 1 . . .
. . . . . . 2 1 1 1 . 1 . 1 1 1 1 . .
. . . . . . 2 . 2 2 2 2 . 2 . 2 1 . .
. 1 . . . . . . 1 1 . . . . . 2 1 . .
. 2 . . . . 2 . 1 2 2 . . . 2 1 . . .
2 . 2 2 . . . 1 2 2 2 . . 2 . 1 . . .
. 2 1 . . 2 . . 1 2 1 1 2 . 2 1 . . .
2 1 . . . . . . . 2 1 . . . . 1 . . .
. . . . . . . . . . . . . . . . . . ."
49339,马晓春,武宫正树,黑棋超时胜,B,". 2 2 . 2 1 . . . 2 1 . . . . . . . .
. 2 1 2 1 . . . 2 . 2 1 . 2 . . . . .
2 2 1 2 2 1 1 . 2 . 2 . 1 1 . . . . .
. 1 1 2 . 2 1 . 2 . 2 2 2 1 1 1 1 . .
. 1 2 2 . 2 1 . . 2 . . 1 2 2 . 2 . .
1 . 1 2 . 2 1 . 2 2 2 1 1 1 2 . 2 . .
. 1 1 2 . . 1 . 2 1 . 2 . . 1 . . . .
1 2 2 2 . . . 1 1 2 2 2 1 . . . . . .
. 1 2 . 2 . . . 1 1 2 1 1 . . . 2 . .
. 1 2 1 1 1 . . . 2 1 1 . . . . . . .
. . 1 2 1 . . 1 . 2 2 . . . . . . . .
. 1 . 2 . . . . 1 . . 2 . . . . . . .
. . . 2 . 2 . 1 . 1 . . . 2 . . . . .
. . 1 2 . . 1 . 1 . . . . . . . . . .
. . 1 . 2 2 2 2 1 2 1 . . 2 1 1 . . .
. . 1 2 . 1 2 . 1 2 . . . 2 2 . 1 . .
. . 1 . . 1 1 2 1 2 . . . . . 1 . . .
. . . . . . . 2 2 . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
49753,武宫正树,加藤充志,B+3.5,B,". . . . . . . . . . . 2 2 1 . . 1 . .
. . . . . . . . . . 1 2 1 . 2 1 1 1 1
. . . 2 2 . . . . 2 2 2 1 . 2 2 1 2 .
. . 2 1 2 . . 2 . . 1 1 2 2 2 1 2 2 .
. . . 1 2 . . . 2 . . . 2 1 2 1 . 1 .
. . . 1 1 . 1 . 1 1 1 1 1 1 2 1 1 . 1
. . . . . . . 1 2 1 2 2 2 2 1 1 2 1 .
. . . 2 . . 1 . . 2 . . . . 2 1 2 . .
. . . . . . 1 2 . 2 . . . . 2 . . . .
. . . 2 . . 1 . . 1 2 2 2 1 1 1 1 . .
. . 1 2 . . . . . 1 1 2 . . . . 2 . .
. . 1 2 . . 2 . . . 1 1 2 2 2 . . . .
. . . 2 . . . . . . . 2 1 1 2 . . . .
. 1 1 2 . . . . . . . 1 1 2 1 2 . . .
. 2 1 2 . . . . . 1 . . . 2 1 . 2 . .
. 1 2 2 . . . . . 1 2 . . 2 . 1 2 . .
. 1 1 1 2 2 2 . 1 2 . 2 . . 2 1 1 1 .
. . . . 1 1 . . 1 . 2 . . 2 1 . . . .
. . . . . . . . . . . . . . . 1 . . ."
49875,石田笃司,武宫正树,白胜3目半,W,". . . . . . . . . . . . . . . . . . .
. 1 2 1 2 . . . . . . 2 2 1 1 . . . .
. . 1 2 . . . . . 2 . 1 . 2 1 1 . . .
. . 1 2 . . 2 2 1 2 . . . 2 2 . 1 1 .
. 1 2 2 . . . 1 2 . . . . . . 1 . 2 .
. . 1 2 . 2 1 1 2 . . . 1 1 . 1 2 . .
. . 1 . . 1 . . 1 . . 2 2 1 1 2 . . .
. . . . 2 1 1 1 . . 2 . . 2 2 2 . . .
. . . 1 . 1 . 1 . 1 . . . . . . . . .
. . . 2 1 1 2 . . 2 2 . . . . . 2 . .
. . 1 1 2 2 2 . . . . . . . . . . 2 .
. . 1 2 . . . 2 . . . . . . 2 2 2 1 .
. 1 1 2 . . 1 . . . . . . 1 2 1 . 1 .
. 1 2 2 . . . . 2 . . . . 2 1 1 . 1 .
1 . 1 2 . . . 1 1 2 . . . 2 1 2 . . .
. 1 1 2 1 . 1 . 2 2 2 . 2 1 2 1 1 . .
. 2 2 2 2 1 . 1 2 1 1 2 . 1 2 1 2 . .
. . . 2 1 1 1 . 1 1 . 2 . 1 2 . 1 . .
. . . . 2 . . . . 1 2 . . . . . . . ."
50170,三村智保,武宫正树,黑胜4目半,B,". . . . . . . . . . . . . 2 . . . . .
1 . 1 2 2 . . . . . . 2 2 1 2 . 1 . .
. . 1 1 2 . . . . 2 . 1 2 1 1 . . . .
. . 1 2 2 . . . . . 2 2 1 . 1 . 1 . .
. 1 . 1 . . . . . 2 . 1 . . . . . . .
. . 1 2 2 1 . . . 2 1 . 1 . . . . . .
. 2 2 2 1 2 . . 2 . 2 1 . . . 2 1 . .
. . . . . . . 2 . . . . 1 1 . 2 1 . .
. . . 1 . 2 . . 1 . 1 1 2 1 . 1 1 . .
. . . . . . . . . . 1 2 2 2 2 . . 1 .
. 2 . 1 . 2 . . . 1 2 1 2 . 2 . 2 . .
. 2 1 . . . . . . 1 2 1 1 2 2 . . 2 .
. . 2 1 . 2 2 . 2 2 2 2 1 1 1 2 2 1 .
. . 2 1 . 1 2 . . 2 2 . . . . 2 2 1 .
. . 2 1 . 1 2 . 1 1 . . . 1 2 . 1 1 .
. . . 2 . 1 2 . 1 2 . 1 . 1 1 1 1 2 .
. . 2 . . 1 2 2 1 . . . . . 1 2 2 2 .
. . . 1 . 1 1 2 1 . . . . 1 2 2 . . .
. . . . . . . 1 . . . . . . . . . . ."
50554,武宫正树,柳时熏,W+4.5,W,". . . . . . . . . . . . . . . . . . .
. . . . 2 1 . . . . . . . . . 1 . . .
. . . . . 1 . 1 . 1 1 1 2 2 . . . . .
. . . 2 . . . . 2 2 2 1 1 2 . 1 . 2 .
. . . . . . 2 . . . 2 2 1 2 . 2 2 1 .
. . 2 . . . . . . 2 . 1 2 . 2 1 1 2 .
. . . . . . . . . . . 1 . 2 1 2 1 2 .
. . . . . 1 . . . 2 . . . . 1 2 1 2 .
. . 1 . . . . 1 . . . . 1 1 1 . 1 . .
. 1 1 . . 1 . . . . . . 1 2 2 1 . 1 .
. 2 1 2 . . 2 . . . . . 1 2 2 2 1 . .
. 2 2 1 . 1 2 . . . . . 1 2 . . 2 1 .
. . 2 1 . 1 2 . . . . . 1 1 2 2 2 1 .
. . . 2 . 1 2 1 1 1 . . 2 2 2 1 2 . .
. . . . . 1 2 1 2 . 1 2 2 1 1 1 1 1 .
. . . 2 2 1 1 2 2 . 1 1 2 2 1 1 . . 1
. . . . . 1 . . . . 1 2 1 2 1 2 1 1 .
. . . 2 . . . . . 2 . 2 . 2 1 2 2 2 .
. . . . . . . . . . . . . . 2 . . . ."
50646,山田规三生,武宫正树,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . 1 1 2 2 . . . . 1 2 . . 2 2 2 . .
. . 1 2 2 1 . 2 . . 1 2 . 2 1 2 1 1 .
. . 1 2 . . . . 2 2 1 . . 2 1 1 . . .
. . . 2 . 1 . 1 2 . . 1 2 . . . . . .
. . 1 2 . . . . 2 1 1 1 . 2 . . 1 . .
. . 1 2 . 2 . 2 1 1 2 1 1 1 2 . . . .
. 1 2 1 2 . . 2 1 1 2 2 2 2 . . 1 . .
. . 2 1 . 2 1 1 2 1 . . . . 2 . . . .
. . 2 1 . 2 . . 2 1 . 1 1 2 . . 2 . .
. . 2 1 . 2 1 1 1 . . . 2 . . . . . .
. . 2 . 1 1 2 2 2 2 1 . . . . . . . .
. . . . 1 2 2 1 . 2 . . . . . 2 2 . .
. . 2 1 . 1 . . . . 2 2 . 2 . 1 1 2 .
. 2 . . . 1 . 1 . 2 1 1 2 2 1 . . 1 .
. . 2 2 . . . . . . 1 . 1 2 . . 1 . .
. 2 1 2 . 1 . . . . 1 1 . 1 1 . . . .
. 1 1 1 . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
50741,武宫正树,依田纪基,W+6.5,W,". . . . . 2 2 1 . . . . . . . . . . .
. . . . . 2 1 1 . . . . . 1 1 2 2 . .
. . . . . 2 1 . 1 . . 1 . 2 1 1 2 . .
. 2 2 2 2 1 1 . . . . 1 2 . . 1 2 . .
. . 1 . . 2 1 1 . . . . 1 2 . 1 1 2 .
. . 1 . 2 . 2 1 2 1 1 . 1 2 . 1 2 2 .
2 . . . . . 2 2 1 1 2 . 2 . . 1 2 . .
. 1 2 1 . . . . . . 2 . 2 . 2 1 1 1 .
. . . 1 . . . . . 2 2 . . . 2 . . . .
. . . . . . . . 2 . 2 1 . 2 . . . 2 .
. . . 1 . . . . 1 2 1 2 2 . . . 1 1 .
. . . 1 2 . . . 1 . 1 1 2 1 1 . 1 2 .
. . . . 2 . . . . 1 . . 1 2 . . 1 2 .
. 1 1 1 2 . . . 2 . . . . . . . 1 2 .
. 1 2 2 . 2 . . . . 1 . . . . . 1 2 .
1 . 1 2 . . . . 2 2 1 . 1 . . 1 2 . .
. 1 1 2 2 1 . . . . 2 2 1 2 . 1 2 2 .
. 2 1 1 2 . . . . . . 2 2 1 . 1 1 2 .
. . 2 2 . . . . . . . . . . . . . 1 ."
51025,小林觉,武宫正树,W+R,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . .
. . . 2 . . . . . . . . . . . 1 . . .
. . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . 2 . 1 2 . . . .
. . . . . . . . . 1 1 2 . 1 2 1 2 2 .
. . . . . . . . . 1 2 2 . 1 2 2 1 1 .
. . . . . . . . 1 2 . . 2 1 1 1 2 . .
. . . . . . . . 1 2 . . . 1 2 . 2 . .
. . . . . . . . 1 2 . 1 1 . 2 . 2 . .
. 1 . . . . . . 1 2 2 2 1 . 2 1 1 1 .
. . 1 . . . . 2 2 1 2 1 2 2 . 2 . . .
. . . 2 . . . . . 1 2 1 1 2 . 2 1 . .
. . 1 2 . 2 . 2 2 1 1 . 1 . . 2 1 . .
. . 1 . 2 1 . 2 1 1 1 2 1 2 2 1 1 . .
. . . . . . . 2 2 1 1 . 1 2 . 1 . . .
. . . . . . . . 1 2 . 1 . 2 . . . . ."
52140,曹薰铉,武宫正树,W+1.5,W,". . . . . . . . . . . . . . . . . . .
. . 2 2 1 . . 1 2 2 . . 2 2 1 . . . .
. 2 1 1 . 1 . 1 2 . 2 . 2 1 . . 1 . .
. . 2 2 1 1 . 1 1 2 2 . 2 1 . 1 . 1 .
. 2 2 1 1 . . . 2 1 . . . 2 . . . 2 .
. 1 2 2 . . 1 . 2 . . . 2 . 2 2 2 2 .
. . 1 2 . . . . . . . . . . 1 1 2 1 .
. . 1 2 . . . . . . 1 . 1 1 . 1 1 1 .
. . . . . . . . . . . . 2 1 2 . . . .
. . 1 2 . . . . . . . . 2 2 2 1 . . .
. . 1 . . . . . . . . . . . . 1 . . .
. . . 1 . 1 2 . . . . 2 2 1 2 2 1 . .
. . . 1 2 1 2 . . . . . 1 2 2 1 1 1 .
. 1 1 2 1 1 2 . . 1 . 1 . 1 2 2 2 1 .
. 2 2 2 . . . . 2 2 1 . 2 2 . . . 2 .
. . . 2 . 2 . . 1 2 1 . 2 1 . 1 1 2 .
. . 1 . 2 . . 2 2 1 . 1 . 1 . 1 2 2 .
. 1 . 1 1 2 . . . 1 1 1 . . 1 2 . 2 .
. . . . . . . . . . . . . . . . 2 . ."
52151,武宫正树,曹薰铉,W+R,W,". . . . . . . . . . . . . . . . . . .
. . 2 2 2 1 . 2 . . . . . 2 . 1 . . .
. . 1 . . 1 . 2 . 2 . . 2 2 1 . 2 2 .
. . 1 2 2 . 1 2 1 2 . . 2 1 . 1 2 . 2
. . . 1 2 2 1 2 2 1 . 1 1 1 . 1 1 2 .
. . . 1 1 2 2 1 2 1 . 1 2 2 1 2 2 1 2
. 1 1 . 2 1 1 1 2 1 . . 2 2 2 2 1 1 .
. 2 1 2 . 2 . 1 1 1 2 2 2 1 1 1 2 1 2
. . . 2 1 . 2 1 . 1 1 1 1 . . . 2 2 .
. . 2 . . . . 2 2 2 . . 1 2 . 1 . . .
. . . . . 2 . 2 1 . 2 1 2 2 2 . . . .
. . 2 . . . . 2 1 . 1 1 2 1 2 . 2 . .
. . . . 2 1 . 2 1 . . . 1 . 1 1 2 . .
. 1 1 1 1 1 . 1 2 . . . . . . . 1 2 .
. 2 2 . . . . 1 . . . . . . . . 1 . .
. . . 2 . 2 . . . 1 . . . . . 1 . . .
. . . . . . . 1 . . . . . . 1 . . . .
. . 2 . . 1 . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
53604,武宫正树,汤川光久,W+5.5,W,". . . . . . . . . . . . 2 2 . . . 1 .
. . . . . . . . . . 1 2 . . 2 2 2 1 .
. . . 2 . 2 2 . . . 1 2 . 2 2 2 1 2 .
. . 2 . 2 1 . . . . 1 2 2 1 1 1 1 . .
. . 2 1 . 1 . 1 1 . . 1 1 1 . . 1 . 1
. . 1 1 . . 2 2 1 . . . . 2 . 2 2 1 .
. . . . . . . . 2 . 2 . 2 . 2 . 2 1 2
. . . . 1 1 1 . 2 . 2 . 2 1 2 1 2 2 .
. . . . . 2 2 . 2 1 1 . 1 2 1 1 2 . 2
. . . 1 . . . 2 . . . . 1 . . 1 1 2 1
. . . 1 2 2 2 . 2 2 1 . . . . . . 1 1
. . . . 1 1 . . . 1 . . . . . . . . .
. . . . . . 1 . . . . . . . . . . . .
. . 1 1 . 2 1 . . . . . 1 1 1 . 1 . .
. . 2 1 . 2 1 . . . . . 1 2 2 2 1 . .
. . 2 . . 2 2 1 . . 2 2 2 2 1 1 . 1 .
. . . 2 . 2 . 2 1 . . 1 . 2 1 2 1 . .
. . . . . . 2 1 . . 1 . 1 2 2 2 2 2 .
. . . . . . . . . . . . . . . . . . ."
53652,大户省三,武宫正树,W+18.5,W,". . . . . . . . . . . . . . . . . . .
. 1 1 1 . . . 1 . . . . . . . . . . .
. 2 2 . . 1 . 1 1 . 1 . . . 1 1 . . .
. 2 . 2 2 . . 2 2 1 . 1 . . . 2 1 1 .
2 1 1 . . 1 1 . 2 1 1 2 1 1 1 2 1 . .
2 2 1 2 2 2 . 1 2 2 2 2 . 1 2 . 2 2 .
2 1 1 1 1 . 2 . 1 2 1 . . 2 . 2 2 . .
. 1 2 . . . . . 2 2 . . . . 2 . . . .
. 1 2 1 1 . 2 . . . . . . . . . . . .
. 1 1 2 . 1 1 2 . . . . . . . . 2 2 .
2 1 2 . 2 . . 2 . . . . . . . 2 1 1 .
. 2 2 1 . . . . . . . . . . 1 2 2 1 .
. . 2 . 2 . . . . . . . . 2 1 2 1 2 .
. 1 1 2 . . . . . . . . . 2 2 1 1 1 .
. 1 2 2 . . . . . . . . 2 1 1 . . . .
. . 1 2 . . . . . . 2 2 2 1 . 1 . . .
. . 1 2 2 1 . 2 . . 2 1 1 2 2 1 . . .
. . 1 1 2 . . . 2 2 1 . 1 1 . 1 . . .
. . . . . . . . 2 1 1 . . . . . . . ."
53666,梅泽由香里,武宫正树,B+1.5,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . 1 . . . . . 2 . . . . .
. . 2 2 1 1 . 1 2 . . 2 2 1 2 2 2 2 .
. 1 1 2 2 2 1 . 2 . 2 . 1 1 1 1 1 2 .
. . . 1 . 2 1 . 1 2 . . . . . 1 . 1 .
. . 1 2 2 . 2 1 . . 2 . 2 2 2 1 2 1 .
. 1 1 1 2 . 2 1 . . . 1 1 . 1 2 . . .
. 1 2 2 . . . . 1 . 2 . . . 1 . . . .
. 2 1 2 . . . 2 1 . . . . . . 1 1 . .
. . 1 2 . 2 . . 1 . 2 . . . . . 2 . .
. . . 1 2 . 1 . . 1 2 . . 1 . . . . .
. . . 1 2 . . . 1 2 . 1 2 . 2 . 2 . .
. 1 . 1 . . 1 . 1 2 . . . . 2 1 1 1 .
1 . 1 . . 2 1 1 2 2 . . . . . 2 . . .
. 1 2 2 . . 1 2 2 2 . . . . . 2 1 . .
. 2 1 2 . 2 2 1 2 . . . . . . 2 1 . .
. . 1 . 2 . 2 1 . . . . 2 2 2 1 1 . .
. . . 1 1 2 . . . . . . 2 1 1 . . . .
. . . . . . . . . . . . . . . . . . ."
